id,name,introduction,country
3561,에스프레션,"묵직한 바디감, 밀크초콜릿의 단맛, 곡물의 고소함
밀크베리에이션에 잘 어울리는 블렌드","['콜롬비아', '인도', '브라질']"
3030,네이비렄 블렌드,"칠복상회로스터스의 프리미엄 블렌드로
견과류의 고소함, 단 맛, 밸런스가 좋은 원두입니다.
미디엄다크와 다크, 2가지 로스팅 포인트 중 한가지를 선택하실 수 있으며 데일리로 드시기에 부담이 없습니다.","['콜롬비아', '브라질']"
3009,덕분에블렌드,"은은한 다크초콜릿 같은 단맛이 에티오피아 커피의 다채로움과 함께 어울리는 커피입니다. 산뜻한 느낌은 오렌지 같은 밸런스있는 강하지 않은 느낌을 주며 아몬드,너트류의 마무리가 특징인 커피입니다.","['인도', '에티오피아', '에티오피아']"
1478,율 디캐프 다크,"구운밤, 잣, 밀크 초콜릿 같은 늬앙스가 매력적인 디카페인 커피입니다.","['콜롬비아', '과테말라']"
3221,Snokel (스노클),과일의 단맛과 블루베리 느낌이 좋은 부드러운 원두,"['에티오피아', '콜롬비아']"
1046,인디언 헤드,다크 초콜릿처럼 깊은 풍미와 단맛이 진하게 감싸는 한국형 클래식 에스프레소,"['콜롬비아', '브라질', '베트남']"
4874,스트레토 블렌드,"묵직하고 부드러운 바디감,
입안 가득 느껴지는 은은한 단맛.
복합적인 향미가 단맛과 어우러져
고소하고 밸런스가 좋은 스트레토 대표 블렌드","['브라질', '과테말라', '케냐', '에티오피아']"
1085,과테말라 SHB SW 디카프,"레몬그라스 같은 독특한 향에 고소한 너트 향, 달콤한 꿀 향이 섞여 풍성하게 다가옵니다.",['과테말라']
4449,ESPRESSO DECAF(디카페인),"카페인 섭취에 민감한 사람도 부담없이 즐길 수 있는 디카페인 커피입니다.
카페인은 줄이고 커피 본연의 맛과 향은 그대로 유지시킨 에스프레소 디카페인을 즐겨보세요.",['콜롬비아']
4600,디카페인 엘살바도르,"엘살바도르 디카페인의 경우 미디움다크 로스팅으로
초코렛,피넛,허브,메이플시럽 등의 맛을 구현하였습니다.
엘살바도르만의 특별한맛과 커피 본연의 고소함에 충실한 원두입니다.",['아타코']
3071,시그니처 블랜드 언타이틀드,"살구, 블루베리, 그리고 탠저린의 풍부한 향미가 어우러져 산뜻한 단맛과 함께 부드러운 향기를 느끼실 수 있습니다.",['예가체프']
3214,디카페인 콜롬비아,"강배전이지만 쓰지 않고 부드러운 바디와 밀크초코의 고소함을 느낄 수 있어요.
후미에 은은한 산미가 있어 발란스가 좋은 디카페인 커피입니다.",['후일라']
3148,콜롬비아 슈가케인 디카페인,"사탕수수 추출 성분을 매개로 디카페인 처리를 한 콜롬비아 엑셀소 디카페인 커피입니다.

디카페인 생두중 가장 맛있습니다",['후일라']
3900,로엄버 블렌딩,"실키한 바디감과 견과류의 단맛, 굿 밸런스와 부드러운 여운이 특징입니다.","['브라질', '콜롬비아']"
127,우일라 디카페인,"말린 무화과, 건자두에 헤이즐넛의 달달한 향미를 더해 밸런스가 좋은 커피입니다.",['퀸디오']
37,디 카페인 블렌드,"밀크초콜릿과 카라멜의 단맛에 구운 견과류의 고소함이 더해져서, 부드럽고 편안해요.","['콜롬비아', '과테말라']"
4702,과테말라 안티구아 SHB,"달달한 향미와 약간의 꽃향
1차팝이후 2차팝 직전 배출로 브루잉과 머신에 사용하기 좋습니다.

#다크초콜릿, #시리얼, #피넛",['s']
137,디카페인 올 데이 블렌드,"남녀노소 누구나 좋아할 수 밖에 없는, 가을의 향기가 느껴지는 고소하고 마일드한 국민커피입니다.","['과테말라', '브라질', '에티오피아']"
4686,디카페인 블렌딩,"피칸 파이를 먹는 듯한 고소함과 다크한 초콜릿의 여운,
그리고 카카오 닙스의 달콤 쌉싸름함이 매력적인 디카페인 커피입니다.","['에티오피아', '브라질']"
3333,(배전도: 에스프레소)디카페인 과테말라,"노트: 시트러스, 허니, 밀크초콜렛",['아티틀란']
4447,SANTA ISABEL(산타 이사벨),"볶은 아몬드와 다크초콜릿의 고소한 맛에 풍부한 바디와 깔끔하고 균형 잡힌 풍미와 긴 여운, 스페셜티의 개성을 담은 시트러스 풍의 부드러운 산미가 완벽한 균형을 보여줍니다.

자극적이지 않고 편안한 맛을 추구하시는 분들께 드리는 스페셜티 블렌드, 산타 이사벨입니다.","['콜롬비아', '브라질']"
3516,Decaf 디카페인,"디카페인인지 모를정도로 풍부한,
끈적하고 달콤한 꿀같은 맛이예요.",['콜롬비아']
43,데일리스윗,중남미 블렌딩으로 깊이 있는 단맛과 초콜렛티함이 조화롭게 어우러진 하우스 블렌드 입니다. 편안한 커피에 초점을 두고 매일 마셔도 기분좋은 달콤함을 담아냈습니다.,"['브라질', '과테말라']"
3013,일랑일랑 블렌드,"과일 티를 마시는 듯 한 상큼하고 깔끔한 단맛
꽃 향의 여운이 길게 남는 커피","['코스타리카', '에티오피아']"
3804,웨이브온 컴페티션 블랜드,강배전 특유의 쌉싸름한 진한 맛과 묵직한 바디감을 느낄 수 있는 블랜드,"['브라질', '에티오피아', '과테말라']"
4767,에티오피아 워르카 우리 워시드,레몬그라스와 유자의 플레이버와 꿀같은 단맛이 매력적입니다.,['에티오피아']
1298,그린 블렌딩 커피,부드러운 단맛과 고소한 풍미가 밸런스가 좋습니다. 좋은 균형감이 매일 마시기 편안한 커피입니다.,"['에티오피아', '콜롬비아', '브라질', '과테말라']"
3011,허니서클 블렌드,"씨리얼의 고소함과 메이플시럽 같은 단맛이 잘 어우려져 있으며
끝 맛은 깔끔해 누구나 좋아할 커피","['브라질', '코스타리카']"
4488,에티오피아 게이샤 피치 G1,"피치와 구와바 맛에 밸런스에 밀크초콜렛의 은은함이
더해 깊은 베리맛을 선사합니다.
스페셜티 아메리카노와 핸드드립에 어울리는 원두입니다.
적극추천합니다.",['이르가체페']
3012,우리집블렌드,땅콩류의 느낌이 잘 느껴지며 후미에 잔잔하게 강도가 낮은 산미가 졸인 딸기처럼 느껴지는 커피입니다. 언제라도 맛있는 커피를 즐기길 원한다면 이 커피를 추천합니다.,"['브라질', '콜롬비아', '에티오피아']"
3555,트로피칼 플라워 게이샤 무산소,이국적인 꽃들과 열대과일의 맛들이 특별함을 선사합니다.,"['아메리카', '퀸디오']"
3513,Nube Gris 누베그리스,"부드러운 질감이 마치 구름같아요.
고소하고 깔끔해 데일리로 즐길 수 있어요.","['브라질', '콜롬비아', '에티오피아']"
3064,시그니처 블랜드 타이틀드,다크 초콜릿의 단맛과 깊고 묵직한 바디감이 느껴지는 블렌드 원두 입니다.,"['과테말라', '탄자니아', '인도']"
4450,BACS 더스크 블렌드,"과테말라와 인도를 베이스로한 견과류의 고소함과 초콜레티한 단맛이 특징인 커피입니다.

산미가 거의 없으며 아메리카노 등 블랙커피와 잘 어울리고 우유가 들어간 라떼류에도 잘 어울립니다.

디저트와 잘 어울리는 BACS의 가장 대중적인 블렌드입니다.","['과테말라', '인도']"
4429,과테말라 안티구아 파노라마 SHB EP 풀리워시드,"안티구아 커피 특유의 풍부한 바디감과 입 안 가득 전달되는 단맛, 커피의 단맛과 여운을 끌어올려주는 적절한 산미로 균형감이 좋은 커피입니다. 과테말라 안티구아 커피의 견과류와 초콜렛 향이 가득한 안티구아 핀카 엘 파노라마는 대중적이면서도 높은 수준의 균형을 보여줍니다. 또한, 퀄리티 대비 저렴한 수준의 가격으로 더욱 매력적인 커피입니다.
컵노트: 마카다미아, 포도, 당밀",['안티구아']
1589,에티오피아 구지 라요 타라가 워시드,오렌지의 달콤함 뒤에 따라오는 꽃향기의 여운이 느껴집니다.,['구지']
3459,에티오피아 예가체프 코체레 G2 워시드,"밝고 상큼한 레몬의 산미, 비스킷의 고소함, 부드러운 목넘김과 깔끔한 여운",['코체레']
3217,Hammock (해먹),"견과류,곡물의 고소함과 길게 이어지는 단맛
후미에 남는 코코아의 달콤함
라떼, 아메리카노 둘다 잘 어울리는 원두","['브라질', '과테말라']"
194,Decaffeinated Blend,"FELT가 제안하는 카페인이 부담스러운 순간의 대안입니다.

흑설탕과 같은 단맛과 은은한 산미, 고소한 견과류의 풍미가 어우러지며 부드럽게 입안을 채워주는 디카페인 커피입니다.","['에티오피아', '콜롬비아', '과테말라']"
3161,라까프 에스프레소 블렌드,크랜베리 피칸파이의 풍미와 크리미한 다크초콜릿의 향미가 층층이 쌓인 듯한 느낌의 에스프레스용 블렌드입니다. 화이트 커피로 즐기시면 견과류의 맛이 더욱 부각됩니다.,"['푸꾸옥', '응옥', '브엉']"
4819,부릉부릉,"기분좋게 느껴지는 신맛과 바로 뒤에 따라오는 땅콩의 고소한 단맛이 신맛에 대한 거부감, 안좋은 기억들을 잊게 해드릴 수 있는 커피 입니다.","['브라질', '에티오피아']"
186,포스트업,초콜릿처럼 견고하고 묵직한 단맛과 쌉싸름함을 중심으로 약간의 산미가 조화를 이루어 안정적이고 좋은 여운을 느낄 수 있습니다.,"['브라질', '과테말라']"
3505,D3,쌉쌀함과 단맛의 조화가 좋은 블렌드입니다. 에스프레소의 풍부한 바디감과 다크초콜릿의 단맛이 매력적인 후미를 만들어냅니다. 고소하고 산미가 없어 우유가 들어간 음료에 잘어울리는 블렌드입니다.,"['브라질', '과테말라', '인디아']"
1734,멜로브라운,"구운 견과류의 고소함과 시럽같은 단맛, 뒤에서 은은하게 퍼지는 산뜻한 산미가 특징인 밸런스가 좋은 커피입니다.

- 전체적인 밸런스가 좋습니다.
- 부드럽고 가벼워 데일리커피로 좋습니다.
- 라떼로 드시면 견과류의 고소함이 풍부하게 느껴집니다.","['브라질', '과테말라', '에티오피아']"
3090,올드스쿨(Old School),"설탕 두 스푼과 함께 한 에스프레소는 어린시절, 학교 앞 노점상에서 노릇하게 구워지던 달고나를 떠오르게 합니다. 달콤쌉싸름한 휴식이 필요하다면 ‘올드스쿨’과 함께 하세요. Oldies but Goodies!","['에티오피아', '인도', '브라질']"
140,클래식 블렌드,엘카페커피로스터스의 대표 블렌드로 매일 마셔도 질리지 않는 균형잡힌 맛입니다.,"['콜롬비아', '엘살바도르']"
232,나이트아울 블렌드,"갈색이 떠오르는 단맛이 풍부한 블렌드 입니다.
매일 마셔도 좋은 단골 고객을 위한 커피 입니다.","['과테말라', '콜롬비아']"
2998,삼척블렌드,너트류의 고소함과 카카오 초콜릿의 달콤 쌉싸름한 맛이 농후하게 느껴지는 바디감이 깊고 풍부한 블렌드 커피입니다.,"['과테말라', '콜롬비아', '인도']"
3914,조바티 디카페인 블렌드,"조바티 디카페인 블렌드는
조바티커피의 심혈을 기울인 디카페인 블렌드로,
풍부한 바디감과 상쾌함을 발현하여 조바티만의 디카페인을 만들었습니다. 스페셜티 느낌의 깊은맛을 느낄수 있습니다.",['상파울루']
4056,휴식 블랜드,"가벼운 핵과류 산미와 초콜릿의 단맛의 여운이 긴 커피입니다.
추출 시간과 비율을 조절하여 초콜릿의 여운을 길게 가져가실 수도 있고 핵과의 산미를 밝게 살리실 수 있습니다.","['콜롬비아', '과테말라', '에티오피아']"
1712,캠프파이어 블렌드,"NSWF 시그니처 블렌드이자 복합적인 향미를 균형감 있게 나타내는데 중점을 둔 커피입니다.
은은한 산미, 이를 뒤따르는 단맛의 보드라운 질감이 긴 여운으로 잔잔하게 입안을 감돕니다.
어떤 요소 하나 두드러짐 없는 편안한 커피를 의도하였습니다.
누구나 매일 마시기 좋은 데일리 커피로 추천합니다.","['브라질', '콜롬비아', '과테말라']"
3075,시그니처 블랜드 000 디카페인,"밀크 초콜릿, 아몬드 그리고 브라운슈가의 향미가 어우러져
깊은 풍미와 함께 부드러운 여운을 느끼실 수 있습니다.",['과테말라']
3508,카프리,군옥수수의 구수한 단맛이 매력적인 디카페인 블렌드 입니다. 구성된 디카페인 생두는 모두 마운틴워터 프로세스방식으로 카페인을 제거했습니다.,"['브라질', '과테말라', '콜롬비아']"
193,마리모,"식물학 커피의 써드 블렌드인 마리모는 다크초콜릿의 단맛과 쌉살한맛, 스모키함이 특징입니다. 단맛과 쌉쌀한 맛이 조화롭게 어우러져 누구나 편하게 마실 수 있습니다.

식물학 커피 로스터스에서 가장 많은 곳에 납품을 하고 있는 블렌드입니다. 그 만큼 많은 분들이 좋아하고, 대중적인 커피입니다.","['브라질', '인도']"
4823,L 블렌드,단맛과 바디감에 초점을 둔 강배전의 블렌딩 원두입니다. 복합적인 단맛과 견과류의 고소함과 보다 무거운 바디감을 자랑합니다. 깔끔하면서 은은하게 커피의 여운을 길게 느낄 수 있습니다.,"['브라질', '콜롬비아', '베트남']"
1108,하늘에 시그니처 블랜딩,"케냐 AA를 베이스로 에티오피아 모모라 내추럴을
더하였습니다. 오렌지의 산미와 카라멜의 단맛,
은은하게 퍼지는 꽃향의 여운을 느끼실 수 있습니다.","['케냐', '에티오피아']"
1043,브릭 에스프레소,고소한 견과류의 맛과 흑설탕의 단맛 그리고 부드러운 촉감과 완벽한 밸런스를 가진 커피입니다.,"['과테말라', '콜롬비아', '인도']"
1094,콜롬비아 디카페인,초콜릿티한 달콤함과 좋은 단맛으로 누구나 마시기 편한 커피입니다.,['퀸디오']
3369,그레이 포레스트,"그레이 포레스트는 균형감 있는 커피로써 모든 베리에이션에
응용이 가능하며 플로럴한 꽃향과 고소하면서도 기분 좋은 단맛,
바디감이 어우러진 밸런스가 좋은 커피 입니다.
고요한 숲속에서 느끼는 평온한 여운을 선사 합니다.","['에티오피아', '케냐', '과테말라', '콜롬비아']"
3601,콜롬비아 핀카 라 에스메랄다 아나에어로빅 허니,"입안 가득히 열대과일 주스를 마시는 듯 한 풍미
-패션후르츠, 리치, 파인애플",['퀸디오']
281,백야 블렌드,"견과류의 고소한 맛과 은은한 산미, 부드러운 바디감을 가진 커피입니다.","['브라질', '에티오피아']"
3195,블랙 블렌딩 커피,"- 한국인이 가장 좋아하는 커피 맛
- 산미는 전혀없고 진하고 구수한 블렌딩 커피","['인도', '브라질', '콜롬비아']"
1710,에티오피아 코케 허니 예가체프 G1,"복숭아와 같은 쥬시함과 단맛이 좋고, 마지막까지 깔끔한 느낌이 좋습니다.",['예가체프']
3557,타이거 스모크 블랜드,"꽉찬 바디와 짙은 단맛.
강배전 원두임에도 탄맛이나 잡미없이
놀랍도록 깔끔합니다.","['과테말라', '브라질']"
1505,콜롬비아 엘 카르멘 디카프,꿀과 같이 은은한 단맛이 있는 디카페인 커피입니다.,['후일라']
3406,레드써클 블렌드,"레드써클은 세계 상위 등급 10% 생두로만 블렌딩한 최상급 스페셜티 블렌드입니다.
스페셜티가 가진 부드러운 산미와 단맛을 느껴보세요.","['케냐', '코스타리카', '에티오피아']"
3061,에티오피아 예가체프 G1 할로 베리티 워시드,은은한 자스민 향과 더불어 복숭아와 오렌지의 상큼한 과일을 느끼기 좋은 커피입니다. 밀크 카라멜 같은 부드럽고 진한 단맛이 잘 받쳐주는 높은 품질의 에티오피아 워시드 커피입니다.,"['베리티', '예가체프']"
1475,아이보리 블렌드,고소한 구운 견과류의 늬앙스 그리고 우유와 만났을때의 달달함으로 데일리커피로 딱 알맞은 커피입니다.,"['브라질', '콜롬비아']"
4333,불켜진공장 블렌드,"진하지만 산미는 적고 고급스러운 느낌이 나는 블렌드
아메리카노, 라떼에 모두 잘 어울리는 커피","['브라질', '콜롬비아', '과테말라']"
1479,바이올렛 블렌드,"말린 건포도의 단맛과 오렌지의 기분좋은 산미, 그리고 카라멜 에프터 테이스트가 느껴져요.","['에티오피아', '콜롬비아']"
4316,랑케블랙,"다크 초콜릿의 달콤쌉싸름한 단맛과 묵직한 바디를 가지고 있어 깊고 진한 커피의 여운을 즐길 수 있는 커피입니다.

샘플 주문 시 아메리카노 캔 같이 보내드립니다.","['브라질', '콜롬비아', '인도', '온두라스']"
189,과테말라 안티구아 디카페인,다크초콜릿의 단맛과 묵직한 바디감이 느껴집니다.,['안티구아']
3355,그레이무드 블랜드,"산미를 최대한 억제하고 탄맛이 나지 않는 원두 입니다.
두툼한 바디와 갈색설탕의 단맛은 우유와의 궁합이 아주 좋습니다.","['과테말라', '브라질']"
1476,다크 아이보리 블렌드,기름진 견과류의 느낌과 진하고 어두운 늬앙스의 커피입니다.,"['브라질', '콜롬비아']"
3340,콜롬비아 디카페인,"맛있는 디카페인 커피입니다.
미디엄 다크 로스팅 포인트로
고구마, 사탕수수, 초콜릿 뉘앙스로 누구나 부담 없이 편하게 드실 수 있습니다.",['콜롬비아']
1205,오드 블렌드,달달한 단감의 단맛이 길게 이어지는 커피로 끝 맛은 진한 홍차처럼 느껴져요.,"['에티오피아', '코스타리카', '에티오피아', '콜롬비아']"
4726,다크로스팅 에티오피아 웨스트 아라시 넨세보 만도예 워시드,"에티오피아 워시드 다크 로스팅 입니다.

화사한 꽃향기와 블랙 사파이어 포도와 같은 단맛의 조화가 아름답습니다.",['에티오피아']
3437,2시 15분,"나른한 2시 15분에 마시기 좋은 커피입니다.
달콤한 과일의 향미를 느껴보세요.","['에티오피아', '에티오피아']"
135,디카페인 에티오피아 블렌드,"검붉은 과일의 싱그러움과 믹스베리의 단맛이 어우러지는 조화로운 향미, 깔끔한 목넘김으로 차가운 음료에 잘 어울립니다.",['에티오피아']
3739,콜롬비아 메사 알타,"복합적인 붉은 과일향, 레드와인과 럼, 베리잼의 풍미, 카카오의 여운을 가진 커피입니다.",['퀸디오']
3725,디카페인 원두 (브라질),"고소함.
라떼랑 잘 어울립니다.
라떼 맛집으로!",['브라질']
4817,과테말라 아구아 티비아 게이샤 워시드,"얼그레이,자스민,레몬필,긴여운",['s']
3152,고독,"진하게 볶은 견과류의 스모키한 고소함과
목 넘김 후 카라멜 같은 단맛을 느낄 수 있습니다.","['엘살바도르', '코스트리카', '브라질', '인도']"
3205,펀치,"이름에서도 느껴지는 강렬함
묵직한 바디에 더해지는 달콤한 산미.
에스프레소 마니아를 위한 펀치는 몽롱한 정신을 깨우는 좋은 수단의 커피에요.","['브라질', '에티오피아']"
22,1st WAVE : Supply,묵직한 단맛과 카카오의 쓴맛이 입안을 가득 채웁니다.,"['브라질', '인도']"
1047,엘리 크릭,풍부한 단맛과 부드러운 질감을 갖춘 밸런스가 돋보이는 매력적인 커피,"['콜롬비아', '브라질', '과테말라', '에티오피아']"
4705,콜롬비아 수프리모,"콜롬비아 특유의 산미와 달달하고 바디감있는 향미
1차팝이후 2차팝 직전 배출로 브루잉과 머신에 사용하기 좋습니다.

#캐러멜, #바디감, #은은함",['콜롬비아']
1073,노네임블렌드,"견과류 고소함과 다크 초코의 단맛 밸런스가 좋고, 크림 음료들과도 잘 어우러져요.","['콜롬비아', '브라질', '인도']"
120,풍요로운 땅,"누구나 편안히 마실 수 있는 커피로, 달콤쌉싸름하고 입 안 마무리는 시원함을 느낄 수 있어요.","['브라질', '콜롬비아']"
206,날아올라,"꽃처럼, 향수처럼, 아름다운 커피","['네센보', '웨스트아르시', '오로미아']"
4448,CALLA LILY(칼라 릴리),"아메리카노로 마실 때에는 시간이 지날수록 짙어지는 꽃내음이 매력적이고,
라떼로 드실 때에는 은은하고 부드러운 단맛으로
기분 좋은 애프터 테이스트를 선사합니다.",['구지']
4697,보니타 블렌딩,"텁텁함은 없고 깔끔한 견과류와 초콜릿 향미가 어우러진 커피입니다.

#견과류, #초콜릿, #달콤, #클린","['브라질', '에티오피아']"
1110,이태리스페셜,"에스프레소의 본고장인 이탈리아의 커피맛을 합리적인 가격으로 재현하였습니다.
묵직하고 풍부한 바디감과 함께, 다크초콜렛의 길고 진한 애프터를 느껴보세요.
더블샷 아이스에서 선명함이 더욱 드러납니다.","['콜롬비아', '인도', '동티모르', '브라질']"
52,비터스윗 라이프 에디션2,보다 높은 바디감과 묵직한 단맛을 원하시는 분들에게 추천합니다. 비터스윗라이프 에디션1과 동일한 블렌딩으로 배전도를 높여 소개합니다.,"['인도', '에티오피아', '코스타리카']"
204,브릴리,"바닐라, 건과일, 견과류, 크림 브륄레, 누룽지 사탕 등의 향미가 두드러집니다. 매일 먹어도 질리지 않는 마치 밥같은 커피로 누가 마셔도 좋습니다.",['미나스']
1119,아몬드 블렌딩,은은하고 고소한 풍미와 견과류의 부드러움으로 커피의 온화함을 느낄 수 있는 블렌딩입니다.,"['콜롬비아', '브라질', '과테말라']"
4766,에티오피아 딤투 테로 내츄럴,"에티오피아 특유의 자스민향과
복숭아의 산미 블루베리의 플레이버를 가지고 있습니다.",['에티오피아']
3643,에티오피아 시다모 문타샤,"에티오피아 시다모 물루게타 문탸샤 네츄럴 원두로
새콤 달콤한 과일의 단맛을 느끼실 수 있는
COE 1 위 농장의 원두 입니다.
미디움 라이트 로스팅 된 곰네의 베스트 싱글 원두를 즐겨 보세요.",['시다모']
36,도화 블렌드,"다크초콜릿 속에 말린 과일의 진한 단맛과 은은한 꽃향기가 남습니다.
레드와인을 닮아 밸런스가 좋아요.","['콜롬비아', '에티오피아', '과테말라']"
3433,데일리블렌드,"스모키한 다크초콜릿을 느낄 수 있어요.
절제 된 산미와 고급스러운 풍미가 좋아요.","['과테말라', '인도', '브라질']"
8,파나마 코토와 돈케이,파나마 보케테 지역에 위치한 코토와 돈 케이 농장은 카투라 품종만 주력으로 생산 합니다.,['보케테']
4684,제우스 블렌딩,"허브 및 꽃의 편안한 산미와 밀크 초콜릿을 먹는 듯한 부드러운 달콤함을 주며 깔끔한 여운으로 복합적인 향미가 일관되게 유지됩니다.

★컵노트 : 자몽 , 브라운슈가 , 아몬드 , 초콜릿

※에스프레소 뿐만 아니라 각종 브루잉 도구까지 다양한 방식으로 즐길 수 있는 커피입니다.","['브라질', '온두라스', '콜롬비아']"
3244,클래식 실버 블렌드,"캐러멜의 부드러움 뒤로 구운 견과류의 여운이 좋은 원두입니다. 어느 하나 모나지 않고 그 안에 담기 향미들간에 조화가 상당히 뛰어나 아메리카노, 라떼 등 전전후로 사용하기 좋은 원두입니다.","['브라질', '콜롬비아', '온두라스', '과테말라']"
3068,아게다 블렌딩,"산미 있는 커피를 만들기 위해 블렌딩한 원두입니다. 열대 과일의 단 맛, 베리류의 산미가 매력적인 원두로 달콤하고 상큼한 맛의 블렌딩을 원하시는 분들께 추천드립니다.
(사용량에 따라 가격은 상이하니 연락 주시기 바랍니다.)","['케냐', '콜롬비아', '브라질']"
3608,명지바람,"고소한 향미와 은은한 상큼함의 적절한 조화로
부드러운 목넘김이 특징이며
아메리카노로 부담없이 즐기기 좋습니다.","['에티오피아', '브라질', '콜롬비아']"
3591,케냐 AA TOP 키린야가 카리아,"짙고 묵직한 단맛과, 자몽의 향미",['키린야가']
113,빈야도르 블렌드,"부드러운 촉감과 은은한 산미가 인상적인 블렌드입니다. 복합적인 과일향과 기분좋은 산미, 부드러운 단맛의 조화를 느껴보세요.","['콜롬비아', '에티오피아']"
3617,투게더 블렌드,"자연과 우리 모두에게 조금이라도 보탬이 될 수 있는 가치있는 소비를 위해 커피 재배 환경에서 조금이라도 환경오염을 줄일 수 있도록 유기농법을 적용하거나 가공 과정에서 발생하는 폐수를 재활용 하여 다시 사용 하고 더 좋은 품질을 생산하기 위해 엄격한 분류 및 요구사항을 따라 생산한 커피만을 사용합니다
고급 초콜렛같은 맛과 텍스쳐가 느껴집니다
길게 남는 고소한 견과류의 여운과 바디감이 좋습니다","['과테말라', '콜롬비아', '브라질', '인도']"
3151,길들인다,"볶은 견과류의 폭발하는 고소함과 묵직한 바디감,
초콜렛의 쌉싸름한 달콤함이 길게 지속됩니다","['브라질', '브라질']"
1495,디카프 브라질 NY2/3 mountain water,전체적으로 구수하고 달콤하며 밸런스가 좋은 디카페인 커피입니다.,['브라질']
223,웨이브온 블렌드,견과류의 고소한 단맛과 은은하게 퍼지는 산미로 밸런스가 좋은 커피입니다. 라떼와도 잘 어울려요.,"['과테말라', '브라질', '에티오피아']"
74,BACS 다크 블렌드,"과테말라, 콜롬비아, 에티오피아를 배합한 박스프레소의 기본 블렌드 커피입니다.

강하지 않은 산미와 묵직한 바디감, 깔끔한 뒷맛과 기분 좋은 애프터테이스트를 가졌습니다.

BACS에서 제공하는 가장 대중적인 블렌드 중 하나입니다.","['에티오피아', '콜롬비아', '과테말라']"
3909,타이거릴리,디카페인 하우스 블렌드,['리브레']
146,안목블렌드,"보사노바의 아메리카노에 사용되는 보사노바 대표 블렌드입니다. 은은한 오렌지의 산미와 크리미한 질감이 특징입니다. 단 맛이 잘 어우러진 밸런스가 좋은 블렌드커피로, 대중적인 아메리카노 추출에 적합한 원두입니다.","['과테말라', '에티오피아', '코스타리카']"
3391,커튼콜,"화사한 꽃과 과일의 향미, 캔디의 달콤한 단맛이 느껴져요.","['에티오피아', '온두라스']"
1341,R 블렌드,밸런스에 초점을 맞춘 중배전의 블렌딩 원두입니다. 달달한 꿀과 캐러멜스러운 단맛에 꽃 향이 맴도는 은은한 산미가 매력적입니다.,"['과테말라', '브라질', '에티오피아']"
3910,조바티 클래식 블렌드,"조바티커피의 대표 에스프레소 블렌딩 ""jobatti classic""
미디움 다크로스팅.
에스프레소의 본연의 진한 풍부한 바디감으로
깔끔한 아메리카노와 고소한라떼에서 극적인 강점을 지닌 원두입니다. 고객이 극찬한 기본에 충실한 블렌딩 원두입니다.
특히 이태리 클래식 에스프레소 구연을 목적으로 만든 블렌딩인 만큼 요즈음 유행하는 에스프레소바 메뉴에서도 Variation 메뉴 강점이 발휘합니다.","['과테말라', '코스타리카', '니카라과']"
4870,케냐 가탕가리리 AA,자몽과 청사과 같은 산미에 카라멜의 진한 단맛이 특징입니다.,['케냐']
219,66도 블렌드,처음 마셨을 때 밀크 초콜릿의 뉘앙스와 끝에 남는 상큼함이 깔끔하게 잡아주는 블랜딩. 적당한 바디감과 감귤같은 산미가 잘 어우러져 여운이 긴 것이 특징이며 산미를 싫어하시는 분들도 쉽게 접하기 좋은 매력적인 커피입니다.,"['과테말라', '콜롬비아', '에티오피아']"
3487,피크 블렌드,크림같은 질감과 견과류의 고소함과 다크초콜릿의 달콤 쌉싸름함,"['Santa', 'Supremo', 'SHB', 'Wahana', 'Kua']"
292,허클베리,"상큼한 커피를 좋아한다면 적절한 선택이 될 거에요.
커피 하면 떠오르는 맛에 상큼한 개성이 더해져
특별한 커피 한 잔을 마시는 기분을 느껴보세요!","['과테말라', '콜롬비아', '에티오피아']"
3801,모리 케피어 로부스타 TR4,"밀크초콜릿, 당밀, 황설탕",['잘라이']
3588,다크브릭스 블렌드,"진한 풍미가 느껴지는 미디엄다크로스팅 커피로,

마치 중후한 중년남성을 표현한듯한 맛으로, 구운 견과의 고소함과 함께 느껴지는 시가의 풍미와 묵직한 목넘김으로, 입안의 피니쉬까지 긴 여운을 가진 커피입니다.

별다방과 같은 맛이나, 고소하고 커피 특유의 쓴 맛을 좋아하시는 고객들에게 세팅하기 좋은 커피입니다.","['인도', '에티오피아', '브라질']"
1296,콜롬비아 디카페인,"산뜻한 건과일 플레이버 뒤로 이어지는 토피넛과 코코아의 달콤함으로, 안정된 밸런스를 가진 디카페인 커피입니다.",['후일라']
1120,다크초코 블렌딩,중후한 무게감을 가지면서 레드와인의 짙은 풍미가 살아있어 많은 분들께 사랑받는 블렌딩입니다.,"['콜롬비아', '과테말라', '코스타리카']"
1089,마르께,아몬드의 고소함과 밀크초콜릿의 부드러운 단맛,"['브라질', '콜롬비아', '에티오피아']"
3040,시에나,"루비아의 시에나(Sienna)
Sienna는 황갈색의 천연염료의 색입니다.
치장되지 않은 가장 순수한 커피와도 같은 색을 지닌 시에나는 오직 스페셜티만을 사용하여, 고급스러운 풍미와 풍부한 단맛, 초콜릿의 스윗 & 비터니스와 함께 부드러운 텍스쳐를 가진 커피 입니다.
18g의 커피만을 사용하여, 16oz까지 충분한 농도와 풍미를 표현해 낼 수 있습니다.","['단', '  라 플라타', '세뇨르지또']"
